CRN,TERM,SUBJECT,COURSE_NUM,SECTION_NUM,SECTION_ID,INCL_EXCL_IND,RESTRICTION_TYPE,RESTRICTION_CODE,RESTRICTION_DESC
40002,202220,ACCT,1010,910,ACCT1010910,E,Attribute,PCFR,Penn Classification Freshman
40002,202220,ACCT,1010,910,ACCT1010910,E,Division,AB,LPS BAAS and Online Certs
40002,202220,ACCT,1010,910,ACCT1010910,E,Division,AL,LPS UG Programs
40002,202220,ACCT,1010,910,ACCT1010910,E,Division,AM,LPS Prof Masters
40001,202220,ACCT,1020,920,ACCT1020920,E,Attribute,PCFR,Penn Classification Freshman
40001,202220,ACCT,1020,920,ACCT1020920,E,Division,AB,LPS BAAS and Online Certs
40001,202220,ACCT,1020,920,ACCT1020920,E,Division,AL,LPS UG Programs
40001,202220,ACCT,1020,920,ACCT1020920,E,Division,AM,LPS Prof Masters
41948,202220,ACCT,6030B,001,ACCT6030B001,I,Division,WM,Wharton Graduate
41213,202220,ACCT,6130,701,ACCT6130701,I,Program,WX_MBA_PHL,WH Exec Master of Bus Admin
41216,202220,ACCT,6130,702,ACCT6130702,I,Program,WX_MBA_PHL,WH Exec Master of Bus Admin
41378,202220,ACCT,6130,751,ACCT6130751,I,Program,WX_MBA_SFO,WH Exec Master of Bus Admin
41379,202220,ACCT,6130,752,ACCT6130752,I,Program,WX_MBA_SFO,WH Exec Master of Bus Admin
41360,202220,ACCT,7470,751,ACCT7470751,I,Program,WX_MBA_PHL,WH Exec Master of Bus Admin
41360,202220,ACCT,7470,751,ACCT7470751,I,Program,WX_MBA_SFO,WH Exec Master of Bus Admin
41788,202220,AFRC,5470,940,AFRC5470940,I,Degree,MLIBA,Master of Liberal Arts
41788,202220,AFRC,5470,940,AFRC5470940,I,Degree,MPHIL,Master of Philosophy
40570,202220,ANAT,5130,900,ANAT5130900,I,Division,AL,LPS UG Programs
40570,202220,ANAT,5130,900,ANAT5130900,I,Division,AM,LPS Prof Masters
40569,202220,ANAT,5140,900,ANAT5140900,I,Division,AL,LPS UG Programs
40569,202220,ANAT,5140,900,ANAT5140900,I,Division,AM,LPS Prof Masters
40568,202220,ANAT,5150,900,ANAT5150900,I,Division,AL,LPS UG Programs
40568,202220,ANAT,5150,900,ANAT5150900,I,Division,AM,LPS Prof Masters
40567,202220,ANAT,5160,900,ANAT5160900,I,Division,AL,LPS UG Programs
40567,202220,ANAT,5160,900,ANAT5160900,I,Division,AM,LPS Prof Masters
40566,202220,ANAT,5170,900,ANAT5170900,I,Division,AL,LPS UG Programs
40566,202220,ANAT,5170,900,ANAT5170900,I,Division,AM,LPS Prof Masters
40565,202220,ANAT,5180,900,ANAT5180900,I,Division,AL,LPS UG Programs
40565,202220,ANAT,5180,900,ANAT5180900,I,Division,AM,LPS Prof Masters
41628,202220,ANAT,5190,900,ANAT5190900,I,Division,AL,LPS UG Programs
41628,202220,ANAT,5190,900,ANAT5190900,I,Division,AM,LPS Prof Masters
41499,202220,ANTH,5470,401,ANTH5470401,I,Special Approval,DP,Perm Needed From Department
41645,202220,APOP,1000,909,APOP1000909,I,Program,AB_BAAS_ONL,LPS Bach Appl Arts & Sciences
41645,202220,APOP,1000,909,APOP1000909,I,Program,AB_CERTA_OL,LPS Online Undergrad Adv Cert
41645,202220,APOP,1000,909,APOP1000909,I,Program,AB_CRT_UG_OL,LPS Online Undergraduate Cert
41645,202220,APOP,1000,909,APOP1000909,I,Program,AB_NG_GENONL,LPS Nondeg General Online
41645,202220,APOP,1000,909,APOP1000909,I,Program,AL_BFA,LPS Bachelor of Fine Arts
41645,202220,APOP,1000,909,APOP1000909,I,Program,AL_NONDG_CAL,Penn Alumni Program
41645,202220,APOP,1000,909,APOP1000909,I,Program,AL_NONDG_CPB,Post-Bacc Undergrad Study
41117,202220,ARCH,3030,920,ARCH3030920,I,Special Approval,DP,Perm Needed From Department
41118,202220,ARCH,5000,901,ARCH5000901,I,Degree,MARCH,Master of Architecture
41119,202220,ARCH,7070,901,ARCH7070901,I,Degree,MSDES,Master of Science in Design
41120,202220,ARCH,7070,902,ARCH7070902,I,Degree,MSDES,Master of Science in Design
41121,202220,ARCH,7070,903,ARCH7070903,I,Degree,MSDES,Master of Science in Design
41122,202220,ARCH,7070,904,ARCH7070904,I,Degree,MSDES,Master of Science in Design
41104,202220,ARCH,7150,201,ARCH7150201,I,Degree,MSDES,Master of Science in Design
41105,202220,ARCH,7470,201,ARCH7470201,I,Degree,MSDES,Master of Science in Design
41123,202220,ARCH,7910,901,ARCH7910901,I,Degree,MARCH,Master of Architecture
41018,202220,ARCH,7930,901,ARCH7930901,I,Degree,MARCH,Master of Architecture
41019,202220,ARCH,7940,901,ARCH7940901,I,Degree,MARCH,Master of Architecture
41020,202220,ARCH,7990,901,ARCH7990901,I,Degree,MEBD,Master in Environ Bldg Design
41020,202220,ARCH,7990,901,ARCH7990901,I,Degree,MSDES,Master of Science in Design
41321,202220,ARCH,8000,901,ARCH8000901,I,Degree,MSDES,Master of Science in Design
41021,202220,ARCH,8150,901,ARCH8150901,I,Special Approval,DP,Perm Needed From Department
40954,202220,ASLD,0340,980,ASLD0340980,I,Special Approval,LC,Penn Lang Center Perm needed
41161,202220,BDS,5030,975,BDS5030975,I,Major,BADS,Behavioral & Decision Sciences
41161,202220,BDS,5030,975,BDS5030975,I,Special Approval,DP,Perm Needed From Department
40996,202220,BDS,5060,976,BDS5060976,I,Classification,GM,"Graduate, Masters Candidate"
40996,202220,BDS,5060,976,BDS5060976,I,Classification,GR,Graduate
40996,202220,BDS,5060,976,BDS5060976,I,Classification,PR,Professional
40995,202220,BDS,5090,976,BDS5090976,I,Major,BADS,Behavioral & Decision Sciences
40994,202220,BDS,5850,975,BDS5850975,I,Major,BADS,Behavioral & Decision Sciences
41852,202220,BDS,5991,975,BDS5991975,I,Special Approval,DP,Perm Needed From Department
41923,202220,BDS,5991,977,BDS5991977,I,Special Approval,DP,Perm Needed From Department
41924,202220,BDS,5991,978,BDS5991978,I,Special Approval,DP,Perm Needed From Department
41818,202220,BDS,5999,975,BDS5999975,I,Major,BADS,Behavioral & Decision Sciences
42031,202220,BDS,5999,976,BDS5999976,I,Special Approval,DP,Perm Needed From Department
41159,202220,BDS,9900,975,BDS9900975,I,Major,BADS,Behavioral & Decision Sciences
40003,202220,BE,4900,910,BE4900910,I,Special Approval,DP,Perm Needed From Department
40004,202220,BE,5970,901,BE5970901,I,Special Approval,DP,Perm Needed From Department
40005,202220,BE,5970,910,BE5970910,I,Special Approval,DP,Perm Needed From Department
40006,202220,BE,5970,920,BE5970920,I,Special Approval,DP,Perm Needed From Department
40007,202220,BE,5990,901,BE5990901,I,Special Approval,DP,Perm Needed From Department
40009,202220,BE,5990,920,BE5990920,I,Special Approval,DP,Perm Needed From Department
40013,202220,BE,9900,901,BE9900901,I,Special Approval,DP,Perm Needed From Department
41715,202220,BEPP,9990,900,BEPP9990900,I,Division,WP,Wharton PhD
41429,202220,BIOE,5750,751,BIOE5750751,I,Program,WX_MBA_PHL,WH Exec Master of Bus Admin
41429,202220,BIOE,5750,751,BIOE5750751,I,Program,WX_MBA_SFO,WH Exec Master of Bus Admin
41926,202220,BIOE,6050,001,BIOE6050001,I,Special Approval,DP,Perm Needed From Department
41927,202220,BIOE,6060,001,BIOE6060001,I,Special Approval,DP,Perm Needed From Department
41928,202220,BIOE,6070,001,BIOE6070001,I,Special Approval,DP,Perm Needed From Department
41929,202220,BIOE,6080,001,BIOE6080001,I,Special Approval,DP,Perm Needed From Department
41930,202220,BIOE,7010,001,BIOE7010001,I,Special Approval,DP,Perm Needed From Department
41005,202220,BIOE,9960,001,BIOE9960001,I,Degree,MBE,Master of Bioethics
41666,202220,BIOE,9990,001,BIOE9990001,I,Special Approval,DP,Perm Needed From Department
40988,202220,BIOL,1101,910,BIOL1101910,I,Major,PHCS,Pre-Health Core Studies
40988,202220,BIOL,1101,910,BIOL1101910,I,Major,PHSS,Pre-Health Specialized Stds
41076,202220,BIOL,1101,911,BIOL1101911,I,Major,PHCS,Pre-Health Core Studies
41076,202220,BIOL,1101,911,BIOL1101911,I,Major,PHSS,Pre-Health Specialized Stds
41089,202220,BIOL,1101,912,BIOL1101912,I,Major,PHCS,Pre-Health Core Studies
41089,202220,BIOL,1101,912,BIOL1101912,I,Major,PHSS,Pre-Health Specialized Stds
41094,202220,BIOL,1102,920,BIOL1102920,I,Major,PHCS,Pre-Health Core Studies
41094,202220,BIOL,1102,920,BIOL1102920,I,Major,PHSS,Pre-Health Specialized Stds
41095,202220,BIOL,1102,921,BIOL1102921,I,Major,PHCS,Pre-Health Core Studies
41095,202220,BIOL,1102,921,BIOL1102921,I,Major,PHSS,Pre-Health Specialized Stds
41097,202220,BIOL,2001,900,BIOL2001900,I,Major,PHCS,Pre-Health Core Studies
41097,202220,BIOL,2001,900,BIOL2001900,I,Major,PHSS,Pre-Health Specialized Stds
41098,202220,BIOL,2001,901,BIOL2001901,I,Major,PHCS,Pre-Health Core Studies
41098,202220,BIOL,2001,901,BIOL2001901,I,Major,PHSS,Pre-Health Specialized Stds
41099,202220,BIOL,2701,910,BIOL2701910,I,Major,PHCS,Pre-Health Core Studies
41099,202220,BIOL,2701,910,BIOL2701910,I,Major,PHSS,Pre-Health Specialized Stds
41100,202220,BIOL,2701,911,BIOL2701911,I,Major,PHCS,Pre-Health Core Studies
41100,202220,BIOL,2701,911,BIOL2701911,I,Major,PHSS,Pre-Health Specialized Stds
41101,202220,BIOL,2801,900,BIOL2801900,I,Major,PHCS,Pre-Health Core Studies
41101,202220,BIOL,2801,900,BIOL2801900,I,Major,PHSS,Pre-Health Specialized Stds
41102,202220,BIOL,4004,900,BIOL4004900,I,Major,PHCS,Pre-Health Core Studies
41102,202220,BIOL,4004,900,BIOL4004900,I,Major,PHSS,Pre-Health Specialized Stds
41103,202220,BIOL,4007,900,BIOL4007900,I,Major,PHCS,Pre-Health Core Studies
41103,202220,BIOL,4007,900,BIOL4007900,I,Major,PHSS,Pre-Health Specialized Stds
41892,202220,BIOM,5900,001,BIOM5900001,I,Division,MP,Biomedical PhD
41716,202220,BMIN,7990,001,BMIN7990001,I,Special Approval,DP,Perm Needed From Department
41580,202220,CBE,5560,910,CBE5560910,I,Special Approval,DP,Perm Needed From Department
40019,202220,CBE,5970,901,CBE5970901,I,Special Approval,DP,Perm Needed From Department
40021,202220,CBE,5970,920,CBE5970920,I,Special Approval,DP,Perm Needed From Department
40022,202220,CBE,5990,901,CBE5990901,I,Special Approval,DP,Perm Needed From Department
40023,202220,CBE,5990,910,CBE5990910,I,Special Approval,DP,Perm Needed From Department
40024,202220,CBE,5990,920,CBE5990920,I,Special Approval,DP,Perm Needed From Department
40028,202220,CBE,9900,901,CBE9900901,I,Special Approval,DP,Perm Needed From Department
40029,202220,CBE,9900,910,CBE9900910,I,Special Approval,DP,Perm Needed From Department
40030,202220,CBE,9900,920,CBE9900920,I,Special Approval,DP,Perm Needed From Department
41143,202220,CHEM,1012,910,CHEM1012910,I,Major,PHCS,Pre-Health Core Studies
41143,202220,CHEM,1012,910,CHEM1012910,I,Major,PHSS,Pre-Health Specialized Stds
41190,202220,CHEM,1012,911,CHEM1012911,I,Major,PHCS,Pre-Health Core Studies
41190,202220,CHEM,1012,911,CHEM1012911,I,Major,PHSS,Pre-Health Specialized Stds
41144,202220,CHEM,1022,920,CHEM1022920,I,Major,PHCS,Pre-Health Core Studies
41144,202220,CHEM,1022,920,CHEM1022920,I,Major,PHSS,Pre-Health Specialized Stds
41192,202220,CHEM,1022,921,CHEM1022921,I,Major,PHCS,Pre-Health Core Studies
41192,202220,CHEM,1022,921,CHEM1022921,I,Major,PHSS,Pre-Health Specialized Stds
41145,202220,CHEM,1101,910,CHEM1101910,I,Major,PHCS,Pre-Health Core Studies
41145,202220,CHEM,1101,910,CHEM1101910,I,Major,PHSS,Pre-Health Specialized Stds
41146,202220,CHEM,1102,920,CHEM1102920,I,Major,PHCS,Pre-Health Core Studies
41146,202220,CHEM,1102,920,CHEM1102920,I,Major,PHSS,Pre-Health Specialized Stds
41147,202220,CHEM,2410,910,CHEM2410910,I,Major,PHCS,Pre-Health Core Studies
41147,202220,CHEM,2410,910,CHEM2410910,I,Major,PHSS,Pre-Health Specialized Stds
41148,202220,CHEM,2420,920,CHEM2420920,I,Major,PHCS,Pre-Health Core Studies
41148,202220,CHEM,2420,920,CHEM2420920,I,Major,PHSS,Pre-Health Specialized Stds
41149,202220,CHEM,2451,910,CHEM2451910,I,Major,PHCS,Pre-Health Core Studies
41149,202220,CHEM,2451,910,CHEM2451910,I,Major,PHSS,Pre-Health Specialized Stds
41184,202220,CHEM,2451,911,CHEM2451911,I,Major,PHCS,Pre-Health Core Studies
41184,202220,CHEM,2451,911,CHEM2451911,I,Major,PHSS,Pre-Health Specialized Stds
41150,202220,CHEM,2452,920,CHEM2452920,I,Major,PHCS,Pre-Health Core Studies
41150,202220,CHEM,2452,920,CHEM2452920,I,Major,PHSS,Pre-Health Specialized Stds
41542,202220,CIMS,1051,950,CIMS1051950,I,Special Approval,LP,Perm Needed from LPS Office
41551,202220,CIMS,2522,950,CIMS2522950,I,Special Approval,LP,Perm Needed from LPS Office
41073,202220,CIMS,5272,942,CIMS5272942,I,Classification,GM,"Graduate, Masters Candidate"
41073,202220,CIMS,5272,942,CIMS5272942,I,Classification,GR,Graduate
41073,202220,CIMS,5272,942,CIMS5272942,I,Classification,PB,Post-Baccalaureate
41073,202220,CIMS,5272,942,CIMS5272942,I,Classification,PR,Professional
40054,202220,CIS,5020,910,CIS5020910,E,Level,UG,Undergraduate
41631,202220,CIS,5210,501,CIS5210501,I,Campus,ONL,Online
41835,202220,CIS,5450,501,CIS5450501,I,Campus,ONL,Online
41835,202220,CIS,5450,501,CIS5450501,I,Special Approval,DP,Perm Needed From Department
41632,202220,CIS,5470,501,CIS5470501,I,Campus,ONL,Online
41461,202220,CIS,5500,501,CIS5500501,I,Campus,ONL,Online
41634,202220,CIS,5510,501,CIS5510501,I,Campus,ONL,Online
41635,202220,CIS,5530,501,CIS5530501,I,Campus,ONL,Online
41401,202220,CIS,5730,920,CIS5730920,E,Level,UG,Undergraduate
41636,202220,CIS,5810,501,CIS5810501,I,Campus,ONL,Online
42104,202220,CIS,5990,911,CIS5990911,I,Division,EM,SEAS Masters
41637,202220,CIS,8950,501,CIS8950501,I,Campus,ONL,Online
41644,202220,CIT,5820,501,CIT5820501,I,Campus,ONL,Online
41639,202220,CIT,5920,501,CIT5920501,I,Campus,ONL,Online
41640,202220,CIT,5930,501,CIT5930501,I,Campus,ONL,Online
41642,202220,CIT,5950,501,CIT5950501,I,Campus,ONL,Online
41643,202220,CIT,5960,501,CIT5960501,I,Campus,ONL,Online
40878,202220,CLCH,1600,909,CLCH1600909,I,Program,AB_BAAS_ONL,LPS Bach Appl Arts & Sciences
40878,202220,CLCH,1600,909,CLCH1600909,I,Program,AB_CERTA_OL,LPS Online Undergrad Adv Cert
40878,202220,CLCH,1600,909,CLCH1600909,I,Program,AB_CRT_UG_OL,LPS Online Undergraduate Cert
40878,202220,CLCH,1600,909,CLCH1600909,I,Program,AB_NG_GENONL,LPS Nondeg General Online
40878,202220,CLCH,1600,909,CLCH1600909,I,Program,AB_NG_GTWYOL,LPS Nondeg Gateway Online
40878,202220,CLCH,1600,909,CLCH1600909,I,Program,AL_BFA,LPS Bachelor of Fine Arts
40878,202220,CLCH,1600,909,CLCH1600909,I,Program,AL_NONDG_CAL,Penn Alumni Program
40878,202220,CLCH,1600,909,CLCH1600909,I,Program,AL_NONDG_CPB,Post-Bacc Undergrad Study
40877,202220,CLCH,3000,909,CLCH3000909,I,Program,AB_BAAS_ONL,LPS Bach Appl Arts & Sciences
40877,202220,CLCH,3000,909,CLCH3000909,I,Program,AB_CERTA_OL,LPS Online Undergrad Adv Cert
40877,202220,CLCH,3000,909,CLCH3000909,I,Program,AB_CRT_UG_OL,LPS Online Undergraduate Cert
40877,202220,CLCH,3000,909,CLCH3000909,I,Program,AB_NG_GENONL,LPS Nondeg General Online
40877,202220,CLCH,3000,909,CLCH3000909,I,Program,AL_BFA,LPS Bachelor of Fine Arts
40877,202220,CLCH,3000,909,CLCH3000909,I,Program,AL_NONDG_CAL,Penn Alumni Program
40877,202220,CLCH,3000,909,CLCH3000909,I,Program,AL_NONDG_CPB,Post-Bacc Undergrad Study
41286,202220,CLSC,1000,909,CLSC1000909,I,Program,AB_BAAS_ONL,LPS Bach Appl Arts & Sciences
41286,202220,CLSC,1000,909,CLSC1000909,I,Program,AB_CERTA_OL,LPS Online Undergrad Adv Cert
41286,202220,CLSC,1000,909,CLSC1000909,I,Program,AB_CRT_UG_OL,LPS Online Undergraduate Cert
41286,202220,CLSC,1000,909,CLSC1000909,I,Program,AB_NG_GENONL,LPS Nondeg General Online
41286,202220,CLSC,1000,909,CLSC1000909,I,Program,AB_NG_GTWYOL,LPS Nondeg Gateway Online
41286,202220,CLSC,1000,909,CLSC1000909,I,Program,AL_BFA,LPS Bachelor of Fine Arts
41286,202220,CLSC,1000,909,CLSC1000909,I,Program,AL_NONDG_CAL,Penn Alumni Program
41286,202220,CLSC,1000,909,CLSC1000909,I,Program,AL_NONDG_CPB,Post-Bacc Undergrad Study
41554,202220,COML,2520,950,COML2520950,I,Special Approval,LP,Perm Needed from LPS Office
42181,202220,CPLN,9900,001,CPLN9900001,I,Special Approval,DP,Perm Needed From Department
40875,202220,CRWR,1010,909,CRWR1010909,I,Program,AB_BAAS_ONL,LPS Bach Appl Arts & Sciences
40875,202220,CRWR,1010,909,CRWR1010909,I,Program,AB_CERTA_OL,LPS Online Undergrad Adv Cert
40875,202220,CRWR,1010,909,CRWR1010909,I,Program,AB_CRT_UG_OL,LPS Online Undergraduate Cert
40875,202220,CRWR,1010,909,CRWR1010909,I,Program,AB_NG_GENONL,LPS Nondeg General Online
40875,202220,CRWR,1010,909,CRWR1010909,I,Program,AL_BFA,LPS Bachelor of Fine Arts
40875,202220,CRWR,1010,909,CRWR1010909,I,Program,AL_NONDG_CAL,Penn Alumni Program
40875,202220,CRWR,1010,909,CRWR1010909,I,Program,AL_NONDG_CPB,Post-Bacc Undergrad Study
40874,202220,CRWR,3200,909,CRWR3200909,I,Program,AB_BAAS_ONL,LPS Bach Appl Arts & Sciences
40874,202220,CRWR,3200,909,CRWR3200909,I,Program,AB_CERTA_OL,LPS Online Undergrad Adv Cert
40874,202220,CRWR,3200,909,CRWR3200909,I,Program,AB_CRT_UG_OL,LPS Online Undergraduate Cert
40874,202220,CRWR,3200,909,CRWR3200909,I,Program,AB_NG_GENONL,LPS Nondeg General Online
40874,202220,CRWR,3200,909,CRWR3200909,I,Program,AL_BFA,LPS Bachelor of Fine Arts
40874,202220,CRWR,3200,909,CRWR3200909,I,Program,AL_NONDG_CAL,Penn Alumni Program
40874,202220,CRWR,3200,909,CRWR3200909,I,Program,AL_NONDG_CPB,Post-Bacc Undergrad Study
41462,202220,DATA,1010,908,DATA1010908,E,Degree,BAAS,Bachelor of Applied Arts & Sci
41462,202220,DATA,1010,908,DATA1010908,I,Major,DATA,Data Analytics
40873,202220,DIGC,1200,909,DIGC1200909,I,Program,AB_BAAS_ONL,LPS Bach Appl Arts & Sciences
40873,202220,DIGC,1200,909,DIGC1200909,I,Program,AB_CERTA_OL,LPS Online Undergrad Adv Cert
40873,202220,DIGC,1200,909,DIGC1200909,I,Program,AB_CRT_UG_OL,LPS Online Undergraduate Cert
40873,202220,DIGC,1200,909,DIGC1200909,I,Program,AB_NG_GENONL,LPS Nondeg General Online
40873,202220,DIGC,1200,909,DIGC1200909,I,Program,AL_BFA,LPS Bachelor of Fine Arts
40873,202220,DIGC,1200,909,DIGC1200909,I,Program,AL_NONDG_CAL,Penn Alumni Program
40873,202220,DIGC,1200,909,DIGC1200909,I,Program,AL_NONDG_CPB,Post-Bacc Undergrad Study
40986,202220,DSGN,0010,910,DSGN0010910,I,Level,UG,Undergraduate
40543,202220,DYNM,5510,910,DYNM5510910,I,Major,DYNM,Organizational Dynamics
40544,202220,DYNM,6350,900,DYNM6350900,I,Major,DYNM,Organizational Dynamics
41952,202220,DYNM,6350,901,DYNM6350901,I,Major,DYNM,Organizational Dynamics
40545,202220,DYNM,6440,900,DYNM6440900,I,Major,DYNM,Organizational Dynamics
41633,202220,DYNM,6660,001,DYNM6660001,I,Major,DYNM,Organizational Dynamics
42011,202220,DYNM,6660,002,DYNM6660002,I,Major,DYNM,Organizational Dynamics
40547,202220,DYNM,6740,900,DYNM6740900,I,Major,DYNM,Organizational Dynamics
40548,202220,DYNM,6800,900,DYNM6800900,I,Major,DYNM,Organizational Dynamics
40563,202220,DYNM,7560,900,DYNM7560900,I,Major,DYNM,Organizational Dynamics
40550,202220,DYNM,8990,900,DYNM8990900,I,Major,DYNM,Organizational Dynamics
40550,202220,DYNM,8990,900,DYNM8990900,I,Special Approval,DP,Perm Needed From Department
40551,202220,DYNM,9900,900,DYNM9900900,I,Degree,MSOD,MS Organizational Dynamics
41285,202220,EALC,5020,940,EALC5020940,I,Classification,GM,"Graduate, Masters Candidate"
41285,202220,EALC,5020,940,EALC5020940,I,Classification,PB,Post-Baccalaureate
41285,202220,EALC,5020,940,EALC5020940,I,Classification,PR,Professional
41003,202220,EALC,5100,940,EALC5100940,I,Degree,MLIBA,Master of Liberal Arts
41003,202220,EALC,5100,940,EALC5100940,I,Degree,MPHIL,Master of Philosophy
41024,202220,EDSC,5010,920,EDSC5010920,I,Major,SMHC,Schl & Mental Hlth Counseling
41025,202220,EDSC,5010,921,EDSC5010921,I,Major,SMHC,Schl & Mental Hlth Counseling
41026,202220,EDSC,5020,920,EDSC5020920,I,Major,SMHC,Schl & Mental Hlth Counseling
41027,202220,EDSC,5020,921,EDSC5020921,I,Major,SMHC,Schl & Mental Hlth Counseling
41028,202220,EDSC,5030,920,EDSC5030920,I,Major,SMHC,Schl & Mental Hlth Counseling
41029,202220,EDSC,5030,921,EDSC5030921,I,Major,SMHC,Schl & Mental Hlth Counseling
41022,202220,EDSC,5120,910,EDSC5120910,I,Major,SMHC,Schl & Mental Hlth Counseling
41039,202220,EDSC,5120,920,EDSC5120920,I,Major,SMHC,Schl & Mental Hlth Counseling
41030,202220,EDSC,6010,920,EDSC6010920,I,Major,SMHC,Schl & Mental Hlth Counseling
41031,202220,EDSC,6010,921,EDSC6010921,I,Major,SMHC,Schl & Mental Hlth Counseling
41032,202220,EDSC,6010,922,EDSC6010922,I,Major,SMHC,Schl & Mental Hlth Counseling
41033,202220,EDSC,6010,923,EDSC6010923,I,Major,SMHC,Schl & Mental Hlth Counseling
41034,202220,EDSC,6020,920,EDSC6020920,I,Major,SMHC,Schl & Mental Hlth Counseling
41035,202220,EDSC,6020,921,EDSC6020921,I,Major,SMHC,Schl & Mental Hlth Counseling
41036,202220,EDSC,6060,920,EDSC6060920,I,Major,SMHC,Schl & Mental Hlth Counseling
41023,202220,EDSC,7010,910,EDSC7010910,I,Major,SMHC,Schl & Mental Hlth Counseling
41040,202220,EDSC,7010,920,EDSC7010920,I,Major,SMHC,Schl & Mental Hlth Counseling
41038,202220,EDSC,7020,910,EDSC7020910,I,Major,SMHC,Schl & Mental Hlth Counseling
41041,202220,EDSC,7020,920,EDSC7020920,I,Major,SMHC,Schl & Mental Hlth Counseling
41107,202220,EDTC,5290,910,EDTC5290910,I,Major,UTRC,Urban Teaching Residency Cert
41139,202220,EDTC,6010,910,EDTC6010910,I,Major,UTRC,Urban Teaching Residency Cert
41137,202220,EDTC,6050,910,EDTC6050910,I,Major,UTRM,Urban Teaching Residency MSEd
41135,202220,EDTC,6180,910,EDTC6180910,I,Major,UTRC,Urban Teaching Residency Cert
41136,202220,EDTF,6050,910,EDTF6050910,I,Major,UTRM,Urban Teaching Residency MSEd
41134,202220,EDTF,6180,910,EDTF6180910,I,Major,UTRM,Urban Teaching Residency MSEd
41063,202220,EDUC,5030,920,EDUC5030920,I,Major,ELED,Elementary Education
41063,202220,EDUC,5030,920,EDUC5030920,I,Major,MLEL,Middle Level Edu: Literacy
41063,202220,EDUC,5030,920,EDUC5030920,I,Major,MLEM,Middle Level Edu: Mathematics
41063,202220,EDUC,5030,920,EDUC5030920,I,Major,MLES,Middle Level Edu: Science
41063,202220,EDUC,5030,920,EDUC5030920,I,Major,MLSS,Middle Level Edu: Social Sci
41063,202220,EDUC,5030,920,EDUC5030920,I,Major,SEEM,Secondary Education: Math
41063,202220,EDUC,5030,920,EDUC5030920,I,Major,SEEN,Secondary Education: English
41063,202220,EDUC,5030,920,EDUC5030920,I,Major,SESC,Secondary Education: Science
41063,202220,EDUC,5030,920,EDUC5030920,I,Major,SESS,Secondary Edu: Social Studies
41064,202220,EDUC,5054,920,EDUC5054920,I,Major,ELED,Elementary Education
41064,202220,EDUC,5054,920,EDUC5054920,I,Major,MLEL,Middle Level Edu: Literacy
41064,202220,EDUC,5054,920,EDUC5054920,I,Major,MLEM,Middle Level Edu: Mathematics
41064,202220,EDUC,5054,920,EDUC5054920,I,Major,MLES,Middle Level Edu: Science
41064,202220,EDUC,5054,920,EDUC5054920,I,Major,MLSS,Middle Level Edu: Social Sci
41064,202220,EDUC,5054,920,EDUC5054920,I,Major,SEEM,Secondary Education: Math
41064,202220,EDUC,5054,920,EDUC5054920,I,Major,SEEN,Secondary Education: English
41064,202220,EDUC,5054,920,EDUC5054920,I,Major,SESC,Secondary Education: Science
41064,202220,EDUC,5054,920,EDUC5054920,I,Major,SESS,Secondary Edu: Social Studies
41071,202220,EDUC,5054,921,EDUC5054921,I,Major,ELED,Elementary Education
41071,202220,EDUC,5054,921,EDUC5054921,I,Major,MLEL,Middle Level Edu: Literacy
41071,202220,EDUC,5054,921,EDUC5054921,I,Major,MLEM,Middle Level Edu: Mathematics
41071,202220,EDUC,5054,921,EDUC5054921,I,Major,MLES,Middle Level Edu: Science
41071,202220,EDUC,5054,921,EDUC5054921,I,Major,MLSS,Middle Level Edu: Social Sci
41071,202220,EDUC,5054,921,EDUC5054921,I,Major,SEEM,Secondary Education: Math
41071,202220,EDUC,5054,921,EDUC5054921,I,Major,SEEN,Secondary Education: English
41071,202220,EDUC,5054,921,EDUC5054921,I,Major,SESC,Secondary Education: Science
41071,202220,EDUC,5054,921,EDUC5054921,I,Major,SESS,Secondary Edu: Social Studies
41071,202220,EDUC,5054,921,EDUC5054921,I,Special Approval,DP,Perm Needed From Department
41067,202220,EDUC,5065,920,EDUC5065920,I,Major,ELED,Elementary Education
41067,202220,EDUC,5065,920,EDUC5065920,I,Major,MLEL,Middle Level Edu: Literacy
41067,202220,EDUC,5065,920,EDUC5065920,I,Major,MLEM,Middle Level Edu: Mathematics
41067,202220,EDUC,5065,920,EDUC5065920,I,Major,MLES,Middle Level Edu: Science
41067,202220,EDUC,5065,920,EDUC5065920,I,Major,MLSS,Middle Level Edu: Social Sci
41067,202220,EDUC,5065,920,EDUC5065920,I,Major,SEEM,Secondary Education: Math
41067,202220,EDUC,5065,920,EDUC5065920,I,Major,SEEN,Secondary Education: English
41067,202220,EDUC,5065,920,EDUC5065920,I,Major,SESC,Secondary Education: Science
41067,202220,EDUC,5065,920,EDUC5065920,I,Major,SESS,Secondary Edu: Social Studies
41116,202220,EDUC,5100,910,EDUC5100910,I,Major,LST,Learning Sci &Technologies
41116,202220,EDUC,5100,910,EDUC5100910,I,Major,TLL,Teaching Learning & Ldshp
41116,202220,EDUC,5100,910,EDUC5100910,I,Special Approval,DP,Perm Needed From Department
41062,202220,EDUC,5113,920,EDUC5113920,I,Major,ELED,Elementary Education
41062,202220,EDUC,5113,920,EDUC5113920,I,Major,MLEL,Middle Level Edu: Literacy
41062,202220,EDUC,5113,920,EDUC5113920,I,Major,MLES,Middle Level Edu: Science
